,frp
3758,172.2769382655572
3759,101.25088926960608
3760,90.69262804006732
3761,92.62228164535284
3762,77.03598305165227
3763,462.5944882127922
3764,33.486870171221
3765,0.8712269725767392
3766,4.286419203144373
3767,2.562022960620464
3768,15.051982704953137
3769,37.270031265530065
3770,12.252659030172392
3771,37.748849007848534
3772,58.378541095522564
3773,258.286124643108
3774,285.5740039944448
3775,79.81596177414184
3776,29.7473995435934
3777,47.75863456862304
3778,108.4024369990274
3779,69.7853854345252
3780,11.772010922107182
3781,73.85940585190485
3782,114.04378131668516
3783,4.1145553101721255
3784,58.89422731193676
3785,54.16436110981324
3786,58.61192826448611
3787,123.07591644064476
3788,4.963800319489142
3789,107.54078623215585
3790,112.3740070605718
3791,5.615966221212336
3792,138.1972059796225
3793,85.25684681584299
3794,20.174633256708287
3795,106.09107026240635
3796,58.710695054235515
3797,76.9495795479983
3798,38.54909058968829
3799,49.06092941845391
3800,12.490327462916287
3801,52.430152008371834
3802,47.00440048517895
3803,36.882022596303884
3804,59.17125061012635
3805,146.87670583060543
3806,21.261662612093847
3807,81.7107968995491
3808,34.637044455881295
3809,323.5693726365257
3810,120.4396185129338
3811,85.14349909253967
3812,17.117333360237144
3813,56.529512376958195
3814,545.1185345842247
3815,60.834072942883026
3816,32.14558451341257
3817,96.96867674226704
3818,132.26523122105922
3819,5.460651173687719
3820,17.55175760039597
3821,59.1703313184847
3822,98.56536659873493
3823,101.56909383403203
3824,62.7499969413289
3825,33.606566042041834
3826,97.53813995270718
3827,14.803492134490792
3828,45.292202586626445
3829,327.4069332905665
3830,15.060025069357042
3831,279.1874698045098
3832,830.8671425358073
3833,79.50934637014672
3834,76.34498374893921
3835,179.48997896564228
3836,16.18058404987497
3837,715.3995120878035
3838,222.74878708434602
3839,9.068905391001852
3840,11.275743086887278
3841,86.38098345270139
3842,61.427265499628234
3843,50.92145259780111
3844,7.814653072571371
3845,21.73932378783746
3846,253.53141703248403
3847,38.458547106106124
3848,53.25230219103452
3849,94.39740309652758
3850,94.87574204384158
3851,0.01548240878299012
3852,247.91404048978885
3853,157.1508510283497
3854,85.46680987704215
3855,118.217997989335
3856,58.713404228673255
3857,63.51380740937471
3858,126.6171173801475
3859,49.383277758401576
3860,344.7200577238736
3861,12.734760645662472
3862,6.392090101636878
3863,54.170676835703134
3864,146.3565555887663
3865,51.735555425160626
3866,49.93468335225714
3867,25.618971918220364
3868,168.24945446422703
3869,127.81201560178461
3870,16.91597093679188
3871,254.31434909793674
3872,39.84530461456767
3873,147.50727611373895
3874,121.66207560361913
3875,107.2520620664583
3876,13.814535005695422
3877,55.363164901458376
3878,51.05801610273059
3879,38.72171647466318
3880,57.8693353369559
3881,238.69056811972217
3882,46.063057164671946
3883,66.22483461353302
3884,27.25379365898493
3885,230.79174805486758
3886,50.97119932782894
3887,12.960968574429462
3888,282.57159153832635
3889,172.05851097177657
3890,22.171467902744237
3891,177.7995392451055
3892,86.39833874471866
3893,7.548604892922324
3894,107.04391296080652
3895,230.95628472299398
3896,56.69185152238501
3897,75.16815719827896
3898,35.05564454737227
3899,133.02923610576667
3900,77.61821809634513
3901,44.983439632827185
3902,112.53156610606067
3903,149.46353627522225
3904,264.5359567694383
3905,310.0515213987678
3906,172.9025398582988
3907,110.21460486542566
3908,36.99713516623413
3909,4.198656523842612
3910,72.36011832292913
3911,14.5437437996214
3912,123.41904135747501
3913,318.6479794934631
3914,14.144453085416554
3915,200.60948147383513
3916,34.611422724020585
3917,138.20088305500602
3918,16.676704984228234
3919,171.28721763150335
3920,19.88081879682873
3921,100.12301808225185
3922,22.775650800557404
3923,189.6312685724318
3924,58.924906291515356
3925,166.31382657093693
3926,59.4613313168112
3927,24.0235178256323
3928,56.09958695039175
3929,392.19847033144214
3930,237.0526725133781
3931,112.53446401952577
3932,119.45413559827324
3933,129.24552434975297
3934,127.63531318793062
3935,4.873223109462796
3936,173.1156385917893
3937,51.28517004763293
3938,404.2882315793324
3939,56.43140863891496
3940,52.71105567083737
3941,302.12917710463074
3942,454.19576464478763
3943,27.738431313233026
3944,130.62944104914732
3945,238.6004746905441
3946,65.41797535284644
3947,43.86198712679946
3948,86.57173249513107
3949,18.357754753912975
3950,0.19506140447380815
3951,138.53158219936867
3952,74.27136361082802
3953,13.669839076603179
3954,64.16790339861954
3955,16.149957564830675
3956,504.60025566411554
3957,16.695764753693705
3958,475.720839503853
3959,74.16548064731285
3960,22.08863313372566
3961,59.761432494893285
3962,93.80269629601878
3963,63.24505155485811
3964,41.310557254024104
3965,469.45175162477807
3966,41.799658154741806
3967,6.945368862276222
3968,70.74283248436372
3969,9.782667127426524
3970,221.29549021858782
3971,68.05410853437355
3972,272.3737518197789
3973,39.26618541008236
3974,100.7347733723534
3975,19.78855596070507
3976,54.17151745615526
3977,156.32826060849342
3978,175.2601716672485
3979,201.73269531496433
3980,279.06777606694544
3981,55.04645309595455
3982,277.39954455990295
3983,10.927681074226928
3984,71.97975917843827
3985,118.32991713619094
3986,20.14866600050404
3987,29.07513694834201
3988,50.07631753878587
3989,150.55644519305727
3990,167.51888563562687
3991,25.25136076090683
3992,65.51062046485418
3993,166.04788474091725
3994,24.768020793584906
3995,59.12630230862035
3996,179.02278487269317
3997,150.51106348548905
3998,84.29126161395045
3999,128.899929044894
4000,26.46296613488696
4001,34.16862046375212
4002,33.85204607568916
4003,130.11796719785207
4004,71.91561243314815
4005,249.90836425650264
4006,82.34487731923511
4007,62.17170197901693
4008,180.15459361405476
4009,28.143335752193675
4010,52.618792574099984
4011,60.353040026098355
4012,133.32028848832203
4013,164.0685739606783
4014,129.2417278582082
4015,92.71966398764243
4016,332.3317679790104
4017,126.52642196672282
4018,39.24050550565059
4019,4.984650067181949
4020,148.23708678534183
4021,50.72127864581826
4022,8.16633998564581
4023,573.0924533291272
4024,48.28932455411828
4025,10.579878767239396
4026,406.07336325154466
4027,227.09168973128416
4028,70.87020331026157
4029,87.87840595219403
4030,28.08578281820702
4031,33.835543871054554
4032,5.049551904403373
4033,52.63979116880543
4034,44.678571533072144
4035,108.4742179690055
4036,73.1985049285213
4037,54.64478435969198
4038,158.88559609817452
4039,94.86148877952338
4040,28.20677088982656
4041,44.847070577500475
4042,48.07560620405839
4043,5.767375592291582
4044,4.751572172679605
4045,69.77921178300612
4046,95.30491517173557
4047,20.744921432765903
4048,108.68283077975805
4049,103.58419192561921
4050,646.3587162564561
4051,564.5881418708206
4052,242.96419760698078
4053,207.76148376821095
4054,31.10972239398939
4055,37.77350925182802
4056,235.4690794191245
4057,74.4569613607177
4058,10.565422972004239
4059,91.72819320244584
4060,144.26059938819336
4061,81.25053715837726
4062,576.0404297470587
4063,31.042292597781003
4064,423.6110513524007
4065,106.93690837953562
4066,235.2831691591204
4067,282.89415619466246
4068,104.72466851492929
4069,8.294209082260497
4070,10.123484976756753
4071,29.015617406810794
4072,39.02401594051577
4073,75.85642748246836
4074,61.36185885635949
4075,4.272820500249789
4076,234.11661249117168
4077,176.04703023518897
4078,9.490041339359767
4079,22.967132454539847
4080,311.45525011317915
4081,65.34894277098935
4082,148.60804559087447
4083,25.081203241398985
4084,58.25561390864446
4085,2.92814122846978
4086,246.8971988571292
4087,120.50892198780753
4088,51.65799947761761
4089,273.6509024531222
4090,129.85963888827635
4091,60.08699869487212
4092,109.52800985113223
4093,25.48067172663652
4094,19.87976696768899
4095,9.748486409726684
4096,143.78088131574157
4097,344.396992815354
4098,25.52763710619894
4099,27.79945651782344
4100,96.87371708547705
4101,3.697114393995353
4102,68.7814068669665
4103,5.920006269943361
4104,85.0920849116702
4105,22.696769065155404
4106,199.1533351377109
4107,69.1260411188756
4108,359.8469421150775
4109,31.40477818736692
4110,367.93551624438663
4111,253.48435592853107
4112,180.09254449324226
4113,368.8801259605768
4114,98.4203347041244
4115,323.0399211583311
4116,46.32865555141993
4117,156.07393853133084
4118,19.475603213913185
4119,22.298620620581485
4120,288.04532453492817
4121,153.32692902637442
4122,97.23820187182503
4123,39.41121977924304
4124,10.182045881934162
4125,58.20904352002459
4126,125.22227481893451
4127,32.06251414289784
4128,15.76701100042133
4129,82.12614627328175
4130,158.25716388722904
4131,180.92516847284955
4132,20.55515606022735
4133,120.09328651872738
4134,141.2184765345869
4135,0.4151069782552028
4136,51.21535733825439
4137,286.2403779938199
4138,148.26959845542498
4139,47.640482473992364
4140,181.11404529102035
4141,130.70103180394491
4142,57.668291515242174
4143,41.38664546857396
4144,110.28306579207985
4145,159.09160385342707
4146,18.22764873082865
4147,48.8709180447964
4148,57.386690203298144
4149,89.40255937628264
4150,16.08740598734992
4151,51.50953894078657
4152,129.7942898914819
4153,37.88105458076613
4154,21.720660499166488
4155,120.39977673444959
4156,57.39957344752068
4157,147.92013795017894
4158,2.080837206647633
4159,71.31872059003864
4160,66.60835077204497
4161,43.29795374680721
4162,110.35144397279248
4163,110.9491429224255
4164,188.18414586550855
4165,172.20798471072493
4166,54.35770226828352
4167,0.6831049176204012
4168,11.132985552282026
4169,88.34098787115852
4170,45.98336649577951
4171,476.70157582655924
4172,28.968784740170154
4173,85.09362533026804
4174,31.7364711886589
4175,364.9542863209528
4176,30.257880864119297
4177,130.115354298787
4178,71.41904806410486
4179,44.92013369843234
4180,54.51754633508273
4181,130.57082140763856
4182,44.48806767091688
4183,18.77391950969987
4184,21.827043465688536
4185,338.3877213855956
4186,196.31082092587542
4187,3.5803482621791467
4188,187.16064889014376
4189,66.04933862464995
4190,178.24101389115373
4191,35.72584082462001
4192,17.565155434185446
4193,90.23821648489277
4194,337.6478713178448
4195,138.75985460468328
4196,1.6586088260456116
4197,1.9541681123804189
4198,77.15321299229744
4199,18.262771541056917
4200,338.62942039362616
4201,92.14142894787285
4202,136.44885547841128
4203,168.24240250370968
4204,64.90410451232552
4205,134.09735346652238
4206,12.761612164300015
4207,56.290733194955266
4208,22.459987679299953
4209,100.4104717446027
4210,230.1686527131419
4211,7.792125915227036
4212,55.91592268170446
4213,500.8600284185105
4214,17.437849668055154
4215,104.7350695494663
4216,59.27550729949694
4217,36.7762918535344
4218,147.44737789736928
4219,37.21047291210003
4220,33.49836679080582
4221,173.6769622562555
4222,142.9419487827615
4223,199.75771429708223
4224,192.64133903138
4225,103.98477752208329
4226,69.21002402699126
4227,63.27533990446932
4228,61.9785433040082
4229,18.50287140535688
4230,32.82628429131505
4231,82.58781705360938
4232,77.0310382226098
4233,44.53816433893178
4234,42.654599045124975
4235,227.49121662127834
4236,18.8847233161022
4237,20.144200623766924
4238,66.64669606445167
4239,53.58347583428663
4240,26.584850837941904
4241,168.21058853754383
4242,22.222536544613117
4243,345.0147649637183
4244,106.02483136708422
4245,7.028786688164342
4246,94.07806332051341
4247,86.53909713441406
4248,27.24149743546872
4249,131.4846723546133
4250,271.25064045332687
4251,372.3264048545337
4252,59.873147093736335
4253,222.29153731202283
4254,93.16336450465556
4255,75.66571101824674
4256,96.28791600640521
4257,2.890950856303835
4258,57.41693122641459
4259,232.99568239774163
4260,169.60013478699554
4261,13.580839912441075
4262,25.144424605420394
4263,183.44547299973127
4264,184.1002206840684
4265,100.73662196509142
4266,1.0801866327338878
4267,127.33089326653689
4268,3.7111630492629466
4269,555.8312538664705
4270,64.22905085086272
4271,167.6191362450372
4272,46.67154149156924
4273,109.49920126918923
4274,62.26209203917389
4275,156.02566964840466
4276,105.76214774575992
4277,38.79921481847953
4278,95.18028980604838
4279,72.49742430992278
4280,34.75951124085584
4281,155.78345923410873
4282,10.551966804474393
4283,9.907778076382446
4284,49.30682889276537
4285,148.6732383514853
4286,19.80054011877594
4287,26.89080572934319
4288,580.9915025926858
4289,17.778276519627635
4290,1111.4744613819025
4291,359.55789014175906
4292,39.713332972372626
4293,57.54518873823683
4294,62.71334615036139
4295,103.8737279682721
4296,7.58147548274891
4297,98.24701095787769
4298,193.35040236894335
4299,97.14066267913877
4300,19.625428922081607
4301,33.86622950321966
4302,84.25328570241301
4303,95.09319443076049
4304,4.063639477656988
4305,10.414483550566946
4306,27.95103227840848
4307,24.90227097655161
4308,65.07922552940465
4309,76.94182633708164
4310,42.648211874509556
4311,40.59826072749719
4312,26.927688126004544
4313,80.14456998436614
4314,34.99480666313539
4315,25.064773297078236
4316,274.3729437690029
4317,114.80697942149325
4318,557.7751429554334
4319,91.30874639983116
4320,43.29995261677858
4321,18.895815179807503
4322,13.320210174828812
4323,75.31902036129418
4324,10.273678076602
4325,76.73181781364002
4326,34.514408255592016
4327,66.85805408148528
4328,18.98787237750388
4329,19.372878969829312
4330,31.502230297456467
4331,20.82247127635456
4332,53.08963301929977
4333,126.2308371621649
4334,37.998254993335834
4335,20.86766074736614
4336,43.057589657880115
4337,203.20093821366157
4338,192.0603896502093
4339,259.18867538598545
4340,21.110616090606126
4341,4.291503150651739
4342,77.29461291565876
4343,118.54036117972302
4344,57.635257999870916
4345,19.752939430369818
4346,102.04775483491713
4347,31.80563539231395
4348,354.51690187516743
4349,43.334219705251556
4350,107.13090357172217
4351,114.47954736631627
4352,204.55636152276276
4353,432.59867720244307
4354,28.456390880484005
4355,56.029351522611094
4356,29.52020954839981
4357,181.136545613309
4358,52.51265631313656
4359,40.80276941027749
4360,170.15665518905945
4361,13.432821208945906
4362,72.46035673548697
4363,146.61397654426264
4364,155.13472814846259
4365,57.38111658804742
4366,35.32042702233484
4367,82.10327414215138
4368,0.6698444295320591
4369,18.4408321087511
4370,64.57448710496477
4371,136.91415226679
4372,115.43038420625182
4373,15.29423013871298
4374,86.5051132560827
4375,124.07767881625367
4376,1.9294624104203955
4377,11.773802158582651
4378,33.096712995326016
4379,775.1285500032441
4380,39.745748769048504
4381,184.61454354431945
4382,10.68561084250548
4383,86.257304676278
4384,177.11796382815157
4385,233.09759065300653
4386,22.0442071137192
4387,24.013744047183007
4388,166.8244567952345
4389,28.546552553982988
4390,51.42029184986691
4391,114.35549645982874
4392,26.468281078691096
4393,55.02767377156074
4394,48.77000167182872
4395,45.04391327073128
4396,62.321338653858206
4397,55.7031356206264
4398,215.03995520260133
4399,10.388770790489001
4400,201.42034171837585
4401,53.27000688063953
4402,197.3515929480913
4403,205.38016123956143
4404,148.24785620100715
4405,31.57653476542622
4406,312.0798990804672
4407,19.923102435274334
4408,78.15991243540454
4409,86.40235905157769
4410,154.91209877539154
4411,83.56694920622854
4412,36.44787459330743
4413,82.91017670430567
4414,35.64492070046839
4415,99.98045661971773
4416,44.53377182274927
4417,48.83289773974741
4418,22.245965228787714
4419,3.8060100671115897
4420,161.21163257502317
4421,99.78753314523425
4422,20.625935475259542
4423,186.59228420833432
4424,705.3682626446895
4425,166.31996686485587
4426,57.78215486643698
4427,11.432465434715787
4428,66.22818153801354
4429,44.31275348459158
4430,288.0781252867645
4431,103.29606827878914
4432,44.38245654062219
4433,175.44123808428407
4434,184.41564608043683
4435,145.21312292578105
4436,260.2136298949836
4437,66.85921196847198
4438,66.90637860902065
4439,248.25007066967615
4440,256.85250219631286
4441,52.15018943328204
4442,13.7881465908868
4443,43.63265862159429
4444,135.848338633054
4445,45.07503421627558
4446,395.3554176693552
4447,113.23195953661649
4448,7.352643380894012
4449,217.64705658253718
4450,3.887458940457254
4451,77.10264382690357
4452,62.490386368176175
4453,522.5504246312339
4454,215.88954837917032
4455,35.15321988183901
4456,129.88701191348946
4457,181.66667585814065
4458,404.15151061030275
4459,5.545505246180607
4460,40.358081203976
4461,7.411763701243839
4462,80.75871792776358
4463,178.22944036750232
4464,64.05786311292147
4465,95.16688511253733
4466,55.57741169863904
4467,218.97939235077342
4468,65.4070851924492
4469,59.107383402517314
4470,77.52741051090513
4471,80.94251715994089
4472,89.5514337859161
4473,45.791364994495666
4474,83.14827347635925
4475,208.8432498202548
4476,230.49019299646986
4477,51.67107220591018
4478,33.120197306462956
4479,6.766101803323597
4480,43.44970992959611
4481,62.17701495822223
4482,236.6286381743688
4483,23.5064171159033
4484,440.3112716912932
4485,383.6890592800409
4486,91.9020046132642
4487,76.26877884975517
4488,192.3750045081301
4489,7.850840739431629
4490,95.1824549094499
4491,453.4026210953003
4492,318.66279850878215
4493,13.095029184092606
4494,53.70339528682665
4495,9.904772960532984
4496,48.17257829882227
4497,26.824549258597262
4498,1.9196691089712026
4499,38.12657681648224
4500,29.491191819583467
4501,84.61316640476007
4502,25.38731713769548
4503,49.522198673130035
4504,56.2592303180425
4505,67.54791768618881
4506,14.573179355281088
4507,30.09127132242536
4508,43.62341456205
4509,146.65946757954885
4510,67.48957555960801
4511,34.31387182913457
4512,57.85670477703313
4513,63.94498103511283
4514,62.0378747948526
4515,85.35924389187873
4516,31.20489991978039
4517,121.53177011991275
4518,214.14902615100684
4519,52.455278158182665
4520,92.77612535520775
4521,8.0923245567454
4522,97.22370740603989
4523,134.11847861212698
4524,58.9537279467239
4525,43.31476476495237
4526,398.2154432336709
4527,7.330101474062285
4528,51.191112330202884
4529,145.0885913107776
4530,135.5326769151797
4531,284.06918640806833
4532,26.936483400592227
4533,53.259041863118256
4534,30.319141826163833
4535,124.05657276789023
4536,69.43492411694902
4537,20.677737067617745
4538,20.877837320202044
4539,168.3129127431266
4540,85.83978426980278
4541,43.54706674850139
4542,134.23186375248065
4543,14.88194131531154
4544,22.855780876226458
4545,33.890552564850864
4546,22.05180915896941
4547,45.47655715992691
4548,240.14284653116806
4549,17.946673679991303
4550,391.5899671718253
4551,57.720248747699344
4552,34.74970010520461
4553,149.34912248706942
4554,83.71292707932867
4555,169.80872281260596
4556,245.23534750886733
4557,260.8827079724246
4558,139.8189687959632
4559,276.0583918400976
4560,3.6803697672002365
4561,45.515149198158085
4562,451.52773331748125
4563,37.91961840098429
4564,97.3398933295597
4565,84.3613384936734
4566,82.89000452622044
4567,2.2235250811038476
4568,10.400731465602643
4569,74.77384600304039
4570,60.77132800671393
4571,55.63153982515941
4572,24.003409464955045
4573,30.641896869806164
4574,1.6222328737742409
4575,42.07887604437502
4576,612.7405708407726
4577,92.38653860024567
4578,41.081284896436486
4579,50.889242775540566
4580,14.440717906545647
4581,34.506267616120084
4582,239.18638335967353
4583,13.099659436340072
4584,2.3268322454266404
4585,69.79153554177964
4586,33.62578503168558
4587,12.748134973501653
4588,24.650933745992152
4589,45.724096690830905
4590,29.79824145009584
4591,46.698772006592876
4592,9.185337245601158
4593,53.922878247959716
4594,101.45374911254311
4595,31.37575407714223
4596,8.001336487960547
4597,3.9155079223398452
4598,263.5643793429893
4599,447.5437776692334
4600,5.026972504921762
4601,59.453031497715074
4602,20.40364055621826
4603,38.67846131788886
4604,270.51267429746855
4605,17.253510880362402
4606,4.693672691602725
4607,159.78765313840572
4608,218.371377158127
4609,59.17331902912353
4610,349.40823584074866
4611,162.5309630234529
4612,257.44654431694505
4613,30.861678863916975
4614,52.01461411736514
4615,44.68388518665034
4616,78.15200725033154
4617,2.0191424380654404
4618,85.64902593970355
4619,55.26510852934521
4620,37.053476200350076
4621,90.37249171058176
4622,28.061140773093985
4623,248.58820218857764
4624,380.4812713038878
4625,158.04219908887663
4626,298.56478027774284
4627,231.34079937358518
4628,16.893760809500964
4629,106.87936309918759
4630,16.316882722056842
4631,7.081542085053382
4632,0.590870090865959
4633,183.50666963178043
4634,77.59632208665434
4635,7.951634472886756
4636,86.67737380658397
4637,289.22835328677473
4638,173.70151152874362
4639,23.614318434438946
4640,341.13559919254163
4641,81.05344484647128
4642,54.06123313881544
4643,62.18767764425998
4644,112.06917506240481
4645,17.590392596998573
4646,37.20248413917889
4647,19.06450625094286
4648,5.326422486213293
4649,441.66734559303137
4650,71.86139083301599
4651,77.84056979506884
4652,35.227715660048915
4653,11.860233672631093
4654,0.353401480168845
4655,60.105521640402046
4656,9.708929089292742
4657,391.6877922126002
4658,15.215275548423858
4659,52.48783077220226
4660,94.60446033233185
4661,144.83099397383222
4662,72.61567821865052
4663,107.4473937779936
4664,74.58644473206473
4665,104.39568734721354
4666,411.96825811092646
4667,23.376754853905386
4668,70.82173475435953
4669,55.285511644840184
4670,4.09286910854556
4671,4.061430755736719
4672,44.49879207782537
4673,380.9725712840971
4674,132.3789340882702
4675,99.8989137477917
4676,59.5014311775942
4677,240.3988406747259
4678,0.4666721212011318
4679,140.8669932272929
4680,156.3908528068687
4681,164.09025265606058
4682,59.989172470448935
4683,36.29832244777917
4684,153.22444602836003
4685,64.32690951972894
4686,21.556339618026303
4687,3.8081644861709627
4688,87.17943823730137
4689,97.60955379182849
4690,22.324223201378917
4691,58.70415405570951
4692,13.485247237594617
4693,47.15494187560779
4694,178.72472674293718
4695,5.731861284830675
4696,57.55860746674678
4697,81.60687027328449
4698,351.55309231823156
4699,171.23940682805824
4700,111.83693930283776
4701,658.1494971754724
4702,7.043857577372695
4703,135.86635722513788
4704,3.365058144545376
4705,82.70041938021794
4706,27.498137308664877
4707,109.90301337998413
4708,115.60024127836243
4709,491.06829997429105
4710,188.40419753265516
4711,50.0419426293561
4712,146.5230124461632
4713,31.958227921774768
4714,81.7600432271518
4715,1126.918349986667
4716,32.8557838276661
4717,98.25291784693596
4718,17.96039088586112
4719,60.88020137601855
4720,87.3724912299244
4721,75.02366392760518
4722,10.931617783444036
4723,57.11104962158274
4724,5.340220383160403
4725,104.47142227938413
4726,10.232473625288232
4727,68.45667209449083
4728,856.4650205702898
4729,83.14644533061492
4730,36.25707010485388
4731,50.09526613682307
4732,43.81555820769549
4733,278.6615865279886
4734,380.79714747578254
4735,24.096365905014924
4736,595.5339349468866
4737,24.314455048909583
4738,52.426070299674194
4739,29.04964489496466
4740,99.8634136829326
4741,131.61657795089195
4742,3.395469077011871
4743,190.529020550532
4744,86.90491311792522
4745,182.84587879110651
4746,70.72524459971805
4747,347.3088501639433
4748,285.78596069090753
4749,1.6337138827763518
4750,40.30003972100458
4751,73.16733474548222
4752,178.05123815843274
4753,137.0020542757583
4754,11.488190793903453
4755,151.5685191888487
4756,42.950493637040395
4757,4.228368683122124
4758,272.10571005388914
4759,44.78376741465527
4760,81.25689609752018
4761,295.47302855814445
4762,55.493043323615794
4763,96.5643614299686
4764,104.02792814905648
4765,261.8101154017024
4766,83.13601787408383
4767,122.31355996767715
4768,92.19756968415345
4769,48.16332100252251
4770,225.51871822185868
4771,247.87756026341108
4772,89.7418809719172
4773,390.17529777015557
4774,238.8600063007227
4775,163.7227733330034
4776,85.84722257725454
4777,1041.6974493684513
4778,467.2425420618326
4779,121.15674441050655
4780,60.083943379813064
4781,35.178720520221475
4782,62.94285120225854
4783,74.99940716997045
4784,41.928536224119185
4785,38.19524028432893
4786,103.48938051793937
4787,94.15196488998127
4788,53.41318670380136
4789,0.7662758730500379
4790,80.39329384030708
4791,6.486115310898921
4792,179.60272117427448
4793,48.20370934332446
4794,129.34044919880432
4795,46.894370688791724
4796,36.85931661957433
4797,63.488450116076876
4798,60.87567268775973
4799,207.63666654715786
4800,210.71293505177607
4801,92.57772628387134
4802,158.16337665683812
4803,55.785032984230796
4804,37.31386745374104
4805,135.41169891343984
4806,75.3237146813716
4807,6.262174979814997
4808,32.07563129345259
4809,108.4113422876586
4810,118.21092564408805
4811,81.63548721128318
4812,16.405200776591958
4813,53.56254758459255
4814,44.60939913864077
4815,218.32087250594435
4816,73.40823825465722
4817,2.9665814932691497
4818,140.85651145787656
4819,121.03401564854732
4820,149.60712839231536
4821,282.8352929517467
4822,105.76683043261048
4823,177.45213030766723
4824,127.32869994406306
4825,488.2971531193204
4826,21.087628206587663
4827,29.15846752359528
4828,17.370166107198056
4829,46.53295668406973
4830,63.54908674344196
4831,64.35030228290431
4832,277.4549974536122
4833,12.584695657729316
4834,59.8612194791515
4835,27.30168337463635
4836,8.388787661481064
4837,33.004941728628495
4838,71.77159163458222
4839,129.52398469392458
4840,312.8650002259056
4841,262.50561510275105
4842,18.707432346267854
4843,50.75289350153882
4844,341.5819670536163
4845,142.04043810197618
4846,63.63681477117075
4847,245.048344742345
4848,280.0671803583852
4849,14.128878427365748
4850,100.19204229217749
4851,13.823172544769445
4852,3.394562273772422
4853,86.17415734573089
4854,28.304290355057663
4855,143.76991254940094
4856,52.195429467622674
4857,15.63466882431607
4858,56.85585041759609
4859,192.12145780090094
4860,37.472280303251424
4861,267.8370941259448
4862,124.33124561688476
4863,68.95427348259372
4864,95.4887352090154
4865,5.998068491590441
4866,7.345507862750328
4867,16.301486584301717
4868,1134.7274233972428
4869,47.4310311217986
4870,102.93016224909805
4871,148.91161573753052
4872,80.17655899893374
4873,106.12541353784297
4874,150.14671047303767
4875,16.745588035372645
4876,171.5851699681718
4877,229.6585318354678
4878,55.03942479411748
4879,64.51302620553129
4880,58.0145622170932
4881,266.7083547960819
4882,232.28078923994548
4883,69.30161011438611
4884,17.413032114170495
4885,81.4891925672918
4886,165.633950301335
4887,40.87727750712918
4888,83.2761801311369
4889,134.96243947494594
4890,23.549874592392793
4891,119.79225823512348
4892,63.2713574209108
4893,162.29294455878687
4894,48.94828574264673
4895,38.88972118701122
4896,123.68200948852885
4897,15.260892394897812
4898,54.29034525925347
4899,8.095173649534612
4900,56.33042188827713
4901,39.704059470103175
4902,73.77882131546457
4903,577.4489857622165
4904,27.963561777474755
4905,77.7701581840308
4906,46.46391025312309
4907,131.2510274527436
4908,22.89492571981737
4909,97.54958132518234
4910,148.28546193794307
4911,3.147910839461918
4912,84.90402105753941
4913,37.825954506747834
4914,21.579462868076977
4915,226.67160316120064
4916,78.86843859984997
4917,107.27105008880861
4918,136.69257835276633
4919,10.65752261765844
4920,70.28668967811636
4921,157.20348174590487
4922,16.6733323167625
4923,246.08699873742185
4924,108.3079596350718
4925,109.55956885695272
4926,44.99825924126573
4927,14.185074009070608
4928,63.04483455067934
4929,33.41422938149438
4930,41.8979512205986
4931,41.90178844875163
4932,55.75621988935801
4933,119.8187367527811
4934,67.70754655673936
4935,81.93666331583663
4936,108.64800301371409
4937,62.89332667532885
4938,6.056008209758531
4939,30.034312002253355
4940,55.06276550563132
4941,60.27567004933803
4942,129.57922416348356
4943,47.91685935874429
4944,56.67828991236033
4945,301.79112976560594
4946,68.816050258273
4947,200.2871674710902
4948,141.34871573783923
4949,93.08221267163707
4950,20.782412678163954
4951,113.77063867341307
4952,58.52715903682885
4953,422.96454071117756
4954,226.61557099049307
4955,7.939707177223024
4956,59.384253219213946
4957,27.145041560007765
4958,244.75714696919593
4959,172.7059469618307
4960,111.3217156752994
4961,69.0399704255451
4962,18.506381448384115
4963,22.12011794764427
4964,62.08320899892017
4965,59.925876584925106
4966,38.28410672660149
4967,61.36111265451066
4968,3.768802012196513
4969,207.8828306182292
4970,47.367597196139656
4971,242.63344018724376
4972,148.95169622224805
4973,380.37129513857275
4974,68.31226806337938
4975,46.52386342071101
4976,93.53926222124083
4977,26.47470323815821
4978,183.61721793654905
4979,427.26809223885783
4980,329.5542894334482
4981,89.46788021212936
4982,14.894810832277049
4983,96.24919914069606
4984,30.249346919429723
4985,153.1608250879016
4986,160.07557350284114
4987,137.44838920699019
4988,100.23302328168737
4989,30.637377032529304
4990,19.345656607700125
4991,548.3151339102806
4992,28.78807325163584
4993,324.7940209488715
4994,60.058514082759544
4995,143.99725088192832
4996,120.03567115555566
4997,400.37861123981986
4998,53.65960084091357
4999,167.26292406727174
5000,254.70282548651065
5001,121.25056150375902
5002,64.71962641535772
5003,91.35566336498334
5004,190.83514962664816
5005,217.54764418628434
5006,208.65473860574124
5007,97.7624613805235
5008,124.43783791394742
5009,92.05897566765229
5010,173.5158351224657
5011,358.77386333274984
5012,120.20980030489486
5013,42.91980509587884
5014,62.257739931608285
5015,74.16917981772563
5016,0.603729942352242
5017,19.311165033663794
5018,216.86068732700247
5019,125.1686017678988
5020,73.91298893937667
5021,42.26083888284499
5022,44.36366583491103
5023,23.545148569268445
5024,95.66290520113463
5025,1229.3221737682597
5026,24.366200210449048
5027,556.0274440726844
5028,43.14990753666413
